date,ticker,horizon,screening_profile,validation_bucket,high_probability_score,calibrated_win_probability,signal_score,point_in_time_universe_member,forward_return_5d,forward_return_20d,forward_return_60d
2025-09-08,DDOG,short,saas_software,filtered_out,44.41,0.5303,39.44,False,0.0161975330953778,0.1533274537863582,0.1468776966252176
2025-09-08,DDOG,medium,saas_software,filtered_out,43.84,0.3045,45.2,False,0.0161975330953778,0.1533274537863582,0.1468776966252176
2025-09-08,DDOG,long,saas_software,early_watchlist,54.08,0.4811,60.69,False,0.0161975330953778,0.1533274537863582,0.1468776966252176
2025-10-06,DDOG,short,saas_software,near_watchlist,62.99,0.5896,61.38,False,0.0434671855068655,0.0299949237569627,-0.1358032221295105
2025-10-06,DDOG,medium,saas_software,early_watchlist,52.75,0.5808,57.71,False,0.0434671855068655,0.0299949237569627,-0.1358032221295105
2025-10-06,DDOG,long,saas_software,early_watchlist,54.67,0.4873,61.43,False,0.0434671855068655,0.0299949237569627,-0.1358032221295105
2025-11-03,DDOG,short,saas_software,early_watchlist,53.8,0.5313,48.67,False,0.2322309906491904,-0.0345508763589035,-0.202122372511962
2025-11-03,DDOG,medium,saas_software,early_watchlist,57.02,0.5823,57.11,False,0.2322309906491904,-0.0345508763589035,-0.202122372511962
2025-11-03,DDOG,long,saas_software,early_watchlist,52.7,0.05,61.78,False,0.2322309906491904,-0.0345508763589035,-0.202122372511962
2025-12-02,DDOG,short,saas_software,filtered_out,44.32,0.6255,37.38,False,-0.0249871453864833,-0.1309431927008223,-0.2899411832563259
2025-12-02,DDOG,medium,saas_software,early_watchlist,45.48,0.4914,44.9,False,-0.0249871453864833,-0.1309431927008223,-0.2899411832563259
2025-12-02,DDOG,long,saas_software,early_watchlist,51.82,0.05,58.73,False,-0.0249871453864833,-0.1309431927008223,-0.2899411832563259
2025-12-31,DDOG,short,saas_software,early_watchlist,46.67,0.6362,34.5,False,-0.0390470814243016,-0.0490477086515053,-0.1483933165631404
2025-12-31,DDOG,medium,saas_software,early_watchlist,47.01,0.5007,39.5,False,-0.0390470814243016,-0.0490477086515053,-0.1483933165631404
2025-12-31,DDOG,long,saas_software,filtered_out,42.82,0.05,45.34,False,-0.0390470814243016,-0.0490477086515053,-0.1483933165631404
2026-01-30,DDOG,short,saas_software,early_watchlist,46.56,0.6337,34.5,False,-0.1363285175093769,-0.1408135298679097,0.0172440117633787
2026-01-30,DDOG,medium,saas_software,early_watchlist,46.92,0.4991,39.5,False,-0.1363285175093769,-0.1408135298679097,0.0172440117633787
2026-01-30,DDOG,long,saas_software,filtered_out,42.75,0.05,45.34,False,-0.1363285175093769,-0.1408135298679097,0.0172440117633787
2026-03-02,DDOG,short,saas_software,early_watchlist,49.01,0.5996,43.31,False,0.1570515421868916,0.0423003953057696,0.9963099301605872
2026-03-02,DDOG,medium,saas_software,early_watchlist,46.82,0.4975,39.5,False,0.1570515421868916,0.0423003953057696,0.9963099301605872
2026-03-02,DDOG,long,saas_software,filtered_out,42.63,0.05,45.14,False,0.1570515421868916,0.0423003953057696,0.9963099301605872
2026-03-30,DDOG,short,saas_software,early_watchlist,48.92,0.6367,41.86,False,0.0063034571481124,0.1359123203953134,0.9077800457566044
2026-03-30,DDOG,medium,saas_software,early_watchlist,48.21,0.5009,43.52,False,0.0063034571481124,0.1359123203953134,0.9077800457566044
2026-03-30,DDOG,long,saas_software,filtered_out,42.74,0.05,45.31,False,0.0063034571481124,0.1359123203953134,0.9077800457566044
2025-03-17,PANW,short,cybersecurity,filtered_out,42.33,0.0602,40.93,False,-0.0011351714263091,-0.0811892122835726,0.050756753457559
2025-03-17,PANW,medium,cybersecurity,filtered_out,41.66,0.1327,39.5,False,-0.0011351714263091,-0.0811892122835726,0.050756753457559
2025-03-17,PANW,long,cybersecurity,filtered_out,41.53,0.05,45.97,False,-0.0011351714263091,-0.0811892122835726,0.050756753457559
2025-04-14,PANW,short,cybersecurity,filtered_out,44.04,0.0636,46.01,False,-0.037357283235287,0.1295446807032327,0.1024238386852054
2025-04-14,PANW,medium,cybersecurity,filtered_out,41.73,0.1329,39.5,False,-0.037357283235287,0.1295446807032327,0.1024238386852054
2025-04-14,PANW,long,cybersecurity,filtered_out,41.7,0.05,45.12,False,-0.037357283235287,0.1295446807032327,0.1024238386852054
2025-05-13,PANW,short,cybersecurity,early_watchlist,51.6,0.0774,52.51,False,0.0129166444142658,0.0124479134877522,-0.1298958460489908
2025-05-13,PANW,medium,cybersecurity,early_watchlist,47.2,0.1446,56.83,False,0.0129166444142658,0.0124479134877522,-0.1298958460489908
2025-05-13,PANW,long,cybersecurity,filtered_out,42.7,0.05,48.48,False,0.0129166444142658,0.0124479134877522,-0.1298958460489908
2025-06-11,PANW,short,cybersecurity,early_watchlist,53.62,0.1624,38.39,False,0.027727760721087,-0.036010082936256,0.015381477969814
2025-06-11,PANW,medium,cybersecurity,early_watchlist,57.25,0.1693,49.24,False,0.027727760721087,-0.036010082936256,0.015381477969814
2025-06-11,PANW,long,cybersecurity,early_watchlist,57.14,0.05,51.98,False,0.027727760721087,-0.036010082936256,0.015381477969814
2025-07-11,PANW,short,cybersecurity,filtered_out,38.97,0.0941,38.58,False,0.0447729303430046,-0.1084903244424565,0.1344255431103744
2025-07-11,PANW,medium,cybersecurity,filtered_out,40.71,0.1235,46.92,False,0.0447729303430046,-0.1084903244424565,0.1344255431103744
2025-07-11,PANW,long,cybersecurity,early_watchlist,49.47,0.05,53.09,False,0.0447729303430046,-0.1084903244424565,0.1344255431103744
2025-08-08,PANW,short,cybersecurity,filtered_out,42.05,0.1061,34.5,False,0.0600383031597915,0.1814917261302153,0.3122830056946906
2025-08-08,PANW,medium,cybersecurity,filtered_out,42.41,0.0851,39.5,False,0.0600383031597915,0.1814917261302153,0.3122830056946906
2025-08-08,PANW,long,cybersecurity,filtered_out,43.03,0.05,45.63,False,0.0600383031597915,0.1814917261302153,0.3122830056946906
2025-09-08,PANW,short,cybersecurity,early_watchlist,51.68,0.1241,51.78,False,0.019758809403211,0.0770087981164386,-0.0379977698574527
2025-09-08,PANW,medium,cybersecurity,early_watchlist,45.16,0.0908,52.76,False,0.019758809403211,0.0770087981164386,-0.0379977698574527
2025-09-08,PANW,long,cybersecurity,early_watchlist,51.43,0.05,49.66,False,0.019758809403211,0.0770087981164386,-0.0379977698574527
2025-10-06,PANW,short,cybersecurity,early_watchlist,52.58,0.156,50.82,False,0.0032928635911786,0.0312823117847622,-0.1335027031628646
2025-10-06,PANW,medium,cybersecurity,early_watchlist,52.55,0.1046,56.57,False,0.0032928635911786,0.0312823117847622,-0.1335027031628646
2025-10-06,PANW,long,cybersecurity,early_watchlist,54.24,0.05,60.03,False,0.0032928635911786,0.0312823117847622,-0.1335027031628646
2025-11-03,PANW,short,cybersecurity,filtered_out,41.79,0.1375,42.45,False,-0.012270229867401,-0.1338776235766705,-0.1927655673512717
2025-11-03,PANW,medium,cybersecurity,early_watchlist,51.44,0.1693,53.88,False,-0.012270229867401,-0.1338776235766705,-0.1927655673512717
2025-11-03,PANW,long,cybersecurity,early_watchlist,53.02,0.1067,59.38,False,-0.012270229867401,-0.1338776235766705,-0.1927655673512717
2025-12-02,PANW,short,cybersecurity,filtered_out,43.63,0.1154,37.76,False,0.0269643721588661,-0.0299136706788891,-0.2092374655817401
2025-12-02,PANW,medium,cybersecurity,filtered_out,42.61,0.0623,40.34,False,0.0269643721588661,-0.0299136706788891,-0.2092374655817401
2025-12-02,PANW,long,cybersecurity,filtered_out,43.21,0.05,45.15,False,0.0269643721588661,-0.0299136706788891,-0.2092374655817401
2025-12-31,PANW,short,cybersecurity,filtered_out,42.51,0.1141,34.5,False,0.0358306526214011,-0.0392507917878554,-0.1620520702457667
2025-12-31,PANW,medium,cybersecurity,filtered_out,42.27,0.0611,39.5,False,0.0358306526214011,-0.0392507917878554,-0.1620520702457667
2025-12-31,PANW,long,cybersecurity,filtered_out,43.18,0.05,45.31,False,0.0358306526214011,-0.0392507917878554,-0.1620520702457667
2026-01-30,PANW,short,cybersecurity,filtered_out,42.75,0.1141,35.0,False,-0.0997343830860502,-0.1515511506991003,0.0227157385134868
2026-01-30,PANW,medium,cybersecurity,filtered_out,42.55,0.0621,40.13,False,-0.0997343830860502,-0.1515511506991003,0.0227157385134868
2026-01-30,PANW,long,cybersecurity,filtered_out,43.42,0.05,45.8,False,-0.0997343830860502,-0.1515511506991003,0.0227157385134868
2026-03-02,PANW,short,cybersecurity,filtered_out,43.84,0.1134,38.67,False,0.0995671849133608,0.0279721104079884,0.6548119302089483
2026-03-02,PANW,medium,cybersecurity,filtered_out,42.27,0.0609,39.5,False,0.0995671849133608,0.0279721104079884,0.6548119302089483
2026-03-02,PANW,long,cybersecurity,filtered_out,43.13,0.05,45.12,False,0.0995671849133608,0.0279721104079884,0.6548119302089483
2026-03-30,PANW,short,cybersecurity,filtered_out,44.77,0.1148,41.58,False,0.1005506213149309,0.1725947414072803,0.8988661143383974
2026-03-30,PANW,medium,cybersecurity,filtered_out,43.52,0.0635,43.4,False,0.1005506213149309,0.1725947414072803,0.8988661143383974
2026-03-30,PANW,long,cybersecurity,filtered_out,43.22,0.05,45.39,False,0.1005506213149309,0.1725947414072803,0.8988661143383974
2025-03-17,PLTR,short,saas_software,early_watchlist,50.14,0.6239,46.5,False,0.1076130702928841,0.0603320476762487,0.5614195967050448
2025-03-17,PLTR,medium,saas_software,early_watchlist,48.71,0.5581,44.9,False,0.1076130702928841,0.0603320476762487,0.5614195967050448
2025-03-17,PLTR,long,saas_software,early_watchlist,52.08,0.05,61.38,False,0.1076130702928841,0.0603320476762487,0.5614195967050448
2025-04-14,PLTR,short,saas_software,early_watchlist,54.4,0.6798,55.48,False,0.0147915685225787,0.3830706359835745,0.5342258895447891
2025-04-14,PLTR,medium,saas_software,early_watchlist,46.39,0.5362,49.83,False,0.0147915685225787,0.3830706359835745,0.5342258895447891
2025-04-14,PLTR,long,saas_software,early_watchlist,53.53,0.1198,61.63,False,0.0147915685225787,0.3830706359835745,0.5342258895447891
2025-05-13,PLTR,short,saas_software,near_watchlist,73.5,0.6796,66.86,False,-0.0195941424358457,0.0647150108598262,0.4594847603893766
2025-05-13,PLTR,medium,saas_software,early_watchlist,71.65,0.6222,62.15,False,-0.0195941424358457,0.0647150108598262,0.4594847603893766
2025-05-13,PLTR,long,saas_software,early_watchlist,67.72,0.2079,59.73,False,-0.0195941424358457,0.0647150108598262,0.4594847603893766
2025-06-11,PLTR,short,saas_software,early_watchlist,56.57,0.7409,54.4,False,0.026174993329384,0.04186528879991,0.1445121108737472
2025-06-11,PLTR,medium,saas_software,early_watchlist,61.29,0.6425,59.23,False,0.026174993329384,0.04186528879991,0.1445121108737472
2025-06-11,PLTR,long,saas_software,early_watchlist,59.57,0.3343,61.39,False,0.026174993329384,0.04186528879991,0.1445121108737472
2025-07-11,PLTR,short,saas_software,early_watchlist,54.31,0.6529,47.23,False,0.0803659231416653,0.3156931645567444,0.2634059892194136
2025-07-11,PLTR,medium,saas_software,early_watchlist,56.5,0.661,56.31,False,0.0803659231416653,0.3156931645567444,0.2634059892194136
2025-07-11,PLTR,long,saas_software,early_watchlist,55.94,0.4387,61.38,False,0.0803659231416653,0.3156931645567444,0.2634059892194136
2025-08-08,PLTR,short,saas_software,near_watchlist,63.77,0.783,65.7,False,-0.0523641858865836,-0.1650620426944101,0.1081513972817711
2025-08-08,PLTR,medium,saas_software,near_watchlist,67.64,0.7792,62.95,False,-0.0523641858865836,-0.1650620426944101,0.1081513972817711
2025-08-08,PLTR,long,saas_software,early_watchlist,61.92,0.6496,61.38,False,-0.0523641858865836,-0.1650620426944101,0.1081513972817711
2025-09-08,PLTR,short,saas_software,early_watchlist,48.5,0.7246,34.5,False,0.0967969251732865,0.1500960394597548,0.0934656999834802
2025-09-08,PLTR,medium,saas_software,early_watchlist,50.0,0.6116,44.9,False,0.0967969251732865,0.1500960394597548,0.0934656999834802
2025-09-08,PLTR,long,saas_software,early_watchlist,59.79,0.3285,61.38,False,0.0967969251732865,0.1500960394597548,0.0934656999834802
2025-10-06,PLTR,short,saas_software,early_watchlist,56.58,0.6277,44.55,False,-0.012922587206619,0.1540132238873102,-0.0099147707424935
2025-10-06,PLTR,medium,saas_software,early_watchlist,62.0,0.6483,59.31,False,-0.012922587206619,0.1540132238873102,-0.0099147707424935
2025-10-06,PLTR,long,saas_software,early_watchlist,59.58,0.3656,61.38,False,-0.012922587206619,0.1540132238873102,-0.0099147707424935
2025-11-03,PLTR,short,saas_software,near_watchlist,75.24,0.6885,63.12,False,-0.065498564268537,-0.1761269983799964,-0.2924510014473681
2025-11-03,PLTR,medium,saas_software,near_watchlist,76.31,0.7135,64.29,False,-0.065498564268537,-0.1761269983799964,-0.2924510014473681
2025-11-03,PLTR,long,saas_software,early_watchlist,72.57,0.3963,62.38,False,-0.065498564268537,-0.1761269983799964,-0.2924510014473681
2025-12-02,PLTR,short,saas_software,early_watchlist,51.88,0.7178,39.7,False,0.0653230636651487,0.0413615177082047,-0.149510831961124
2025-12-02,PLTR,medium,saas_software,early_watchlist,52.17,0.5918,41.7,False,0.0653230636651487,0.0413615177082047,-0.149510831961124
2025-12-02,PLTR,long,saas_software,early_watchlist,50.71,0.2443,53.13,False,0.0653230636651487,0.0413615177082047,-0.149510831961124
2025-12-31,PLTR,short,saas_software,early_watchlist,52.62,0.7179,41.7,False,-0.0050070289150404,-0.1753024116011778,-0.2261603203839223
2025-12-31,PLTR,medium,saas_software,early_watchlist,52.82,0.5857,43.73,False,-0.0050070289150404,-0.1753024116011778,-0.2261603203839223
2025-12-31,PLTR,long,saas_software,early_watchlist,50.0,0.3368,47.74,False,-0.0050070289150404,-0.1753024116011778,-0.2261603203839223
2026-01-30,PLTR,short,saas_software,early_watchlist,50.47,0.7117,35.32,False,-0.0729245017290657,-0.0096868695301158,-0.0369056811328332
2026-01-30,PLTR,medium,saas_software,early_watchlist,51.3,0.54,40.21,False,-0.0729245017290657,-0.0096868695301158,-0.0369056811328332
2026-01-30,PLTR,long,saas_software,early_watchlist,47.33,0.114,46.26,False,-0.0729245017290657,-0.0096868695301158,-0.0369056811328332
2026-03-02,PLTR,short,saas_software,early_watchlist,58.44,0.7302,54.54,False,0.077564198173591,-0.0524901509492308,-0.0872081271736049
2026-03-02,PLTR,medium,saas_software,early_watchlist,53.05,0.5467,39.99,False,0.077564198173591,-0.0524901509492308,-0.0872081271736049
2026-03-02,PLTR,long,saas_software,early_watchlist,49.0,0.1218,45.86,False,0.077564198173591,-0.0524901509492308,-0.0872081271736049
2026-03-30,PLTR,short,saas_software,early_watchlist,52.51,0.7151,41.7,False,0.0910214757883347,0.0263903274699131,-0.2201381732961324
2026-03-30,PLTR,medium,saas_software,early_watchlist,51.08,0.5398,39.5,False,0.0910214757883347,0.0263903274699131,-0.2201381732961324
2026-03-30,PLTR,long,saas_software,early_watchlist,46.94,0.1131,45.12,False,0.0910214757883347,0.0263903274699131,-0.2201381732961324
2025-03-17,AMD,short,ai_infrastructure,filtered_out,43.79,0.2269,45.35,False,0.0885362124530046,-0.0964719064076995,0.1582369598550421
2025-03-17,AMD,medium,ai_infrastructure,filtered_out,40.09,0.454,40.35,False,0.0885362124530046,-0.0964719064076995,0.1582369598550421
2025-03-17,AMD,long,ai_infrastructure,filtered_out,41.77,0.4584,45.39,False,0.0885362124530046,-0.0964719064076995,0.1582369598550421
2025-04-14,AMD,short,ai_infrastructure,filtered_out,44.08,0.2256,46.5,False,-0.0871957445901537,0.1900529003647899,0.5494179700417494
2025-04-14,AMD,medium,ai_infrastructure,filtered_out,39.76,0.4527,39.5,False,-0.0871957445901537,0.1900529003647899,0.5494179700417494
2025-04-14,AMD,long,ai_infrastructure,filtered_out,41.55,0.4568,45.12,False,-0.0871957445901537,0.1900529003647899,0.5494179700417494
2025-05-13,AMD,short,ai_infrastructure,early_watchlist,56.69,0.259,66.66,False,0.0093366802445828,0.0771830017414096,0.5361906092233724
2025-05-13,AMD,medium,ai_infrastructure,early_watchlist,47.19,0.474,58.84,False,0.0093366802445828,0.0771830017414096,0.5361906092233724
2025-05-13,AMD,long,ai_infrastructure,filtered_out,43.89,0.4664,48.52,False,0.0093366802445828,0.0771830017414096,0.5361906092233724
2025-06-11,AMD,short,ai_infrastructure,early_watchlist,49.66,0.2985,49.67,False,0.0466402637803027,0.2086841580540497,0.2498762128526768
2025-06-11,AMD,medium,ai_infrastructure,early_watchlist,49.46,0.4687,59.48,False,0.0466402637803027,0.2086841580540497,0.2498762128526768
2025-06-11,AMD,long,ai_infrastructure,filtered_out,42.36,0.4526,57.62,False,0.0466402637803027,0.2086841580540497,0.2498762128526768
2025-07-11,AMD,short,ai_infrastructure,early_watchlist,56.76,0.4227,58.65,False,0.0721896425105992,0.1798934344166463,0.3912717474481755
2025-07-11,AMD,medium,ai_infrastructure,early_watchlist,58.04,0.5111,62.9,False,0.0721896425105992,0.1798934344166463,0.3912717474481755
2025-07-11,AMD,long,ai_infrastructure,early_watchlist,60.14,0.7219,60.34,False,0.0721896425105992,0.1798934344166463,0.3912717474481755
2025-08-08,AMD,short,ai_infrastructure,early_watchlist,50.86,0.2014,47.34,False,0.0274947913349929,-0.1235817985852144,0.5029520846981173
2025-08-08,AMD,medium,ai_infrastructure,early_watchlist,55.33,0.3693,62.95,False,0.0274947913349929,-0.1235817985852144,0.5029520846981173
2025-08-08,AMD,long,ai_infrastructure,early_watchlist,58.29,0.6256,61.73,False,0.0274947913349929,-0.1235817985852144,0.5029520846981173
2025-09-08,AMD,short,ai_infrastructure,filtered_out,41.43,0.2586,34.5,False,0.0643946883573054,0.3454197330875963,0.4215705718725127
2025-09-08,AMD,medium,ai_infrastructure,filtered_out,42.79,0.1814,44.9,False,0.0643946883573054,0.3454197330875963,0.4215705718725127
2025-09-08,AMD,long,ai_infrastructure,early_watchlist,56.35,0.1897,61.38,False,0.0643946883573054,0.3454197330875963,0.4215705718725127
2025-10-06,AMD,short,ai_infrastructure,early_watchlist,57.62,0.2867,65.58,False,0.0623925729526417,0.2746059856607385,0.051298397741061
2025-10-06,AMD,medium,ai_infrastructure,early_watchlist,61.43,0.2199,64.79,False,0.0623925729526417,0.2746059856607385,0.051298397741061
2025-10-06,AMD,long,ai_infrastructure,early_watchlist,63.79,0.3537,63.88,False,0.0623925729526417,0.2746059856607385,0.051298397741061
2025-11-03,AMD,short,ai_infrastructure,early_watchlist,52.45,0.2988,51.93,False,-0.060350466155576,-0.1710378950404497,-0.0882726697774655
2025-11-03,AMD,medium,ai_infrastructure,early_watchlist,60.92,0.3999,62.9,False,-0.060350466155576,-0.1710378950404497,-0.0882726697774655
2025-11-03,AMD,long,ai_infrastructure,early_watchlist,63.02,0.6121,61.38,False,-0.060350466155576,-0.1710378950404497,-0.0882726697774655
2025-12-02,AMD,short,ai_infrastructure,filtered_out,41.46,0.1969,34.59,False,0.0296412816446711,-0.005017663090001,-0.0772161770666021
2025-12-02,AMD,medium,ai_infrastructure,filtered_out,43.16,0.182,44.9,False,0.0296412816446711,-0.005017663090001,-0.0772161770666021
2025-12-02,AMD,long,ai_infrastructure,early_watchlist,56.63,0.2349,61.38,False,0.0296412816446711,-0.005017663090001,-0.0772161770666021
2025-12-31,AMD,short,ai_infrastructure,filtered_out,40.44,0.1698,34.53,False,-0.0442660199113799,0.1053884557316289,-0.084609684656923
2025-12-31,AMD,medium,ai_infrastructure,filtered_out,41.51,0.1788,42.8,False,-0.0442660199113799,0.1053884557316289,-0.084609684656923
2025-12-31,AMD,long,ai_infrastructure,early_watchlist,54.71,0.2308,55.08,False,-0.0442660199113799,0.1053884557316289,-0.084609684656923
2026-01-30,AMD,short,ai_infrastructure,early_watchlist,47.03,0.1706,44.57,False,-0.1195032053254998,-0.160985093981135,0.3653106800503303
2026-01-30,AMD,medium,ai_infrastructure,early_watchlist,48.31,0.1962,53.89,False,-0.1195032053254998,-0.160985093981135,0.3653106800503303
2026-01-30,AMD,long,ai_infrastructure,early_watchlist,48.93,0.226,55.51,False,-0.1195032053254998,-0.160985093981135,0.3653106800503303
2026-03-02,AMD,short,ai_infrastructure,filtered_out,44.12,0.1467,35.53,False,0.0204410314087377,-0.0129896379744268,1.494915017254678
2026-03-02,AMD,medium,ai_infrastructure,filtered_out,43.71,0.1883,39.5,False,0.0204410314087377,-0.0129896379744268,1.494915017254678
2026-03-02,AMD,long,ai_infrastructure,early_watchlist,46.57,0.2203,48.34,False,0.0204410314087377,-0.0129896379744268,1.494915017254678
2026-03-30,AMD,short,ai_infrastructure,filtered_out,44.09,0.1467,35.43,False,0.1300245172726555,0.6486941569281357,1.7166395917331982
2026-03-30,AMD,medium,ai_infrastructure,filtered_out,43.96,0.1888,40.28,False,0.1300245172726555,0.6486941569281357,1.7166395917331982
2026-03-30,AMD,long,ai_infrastructure,early_watchlist,45.74,0.2201,45.53,False,0.1300245172726555,0.6486941569281357,1.7166395917331982
2025-03-17,INTC,short,semiconductor,early_watchlist,55.57,0.3831,62.83,False,-0.0572207547739955,-0.2094200450086751,-0.195017521398647
2025-03-17,INTC,medium,semiconductor,early_watchlist,55.38,0.1993,61.47,False,-0.0572207547739955,-0.2094200450086751,-0.195017521398647
2025-03-17,INTC,long,semiconductor,early_watchlist,53.85,0.05,58.44,False,-0.0572207547739955,-0.2094200450086751,-0.195017521398647
2025-04-14,INTC,short,semiconductor,filtered_out,42.5,0.3526,38.28,False,-0.0393894267895996,0.1107828684965255,0.1536189523030413
2025-04-14,INTC,medium,semiconductor,filtered_out,42.62,0.05,43.56,False,-0.0393894267895996,0.1107828684965255,0.1536189523030413
2025-04-14,INTC,long,semiconductor,filtered_out,42.21,0.05,46.82,False,-0.0393894267895996,0.1107828684965255,0.1536189523030413
2025-05-13,INTC,short,semiconductor,early_watchlist,55.78,0.3869,60.36,False,-0.057180808453748,-0.0833332981060011,-0.1156914346094335
2025-05-13,INTC,medium,semiconductor,early_watchlist,46.8,0.058,52.72,False,-0.057180808453748,-0.0833332981060011,-0.1156914346094335
2025-05-13,INTC,long,semiconductor,filtered_out,44.14,0.05,48.96,False,-0.057180808453748,-0.0833332981060011,-0.1156914346094335
2025-06-11,INTC,short,semiconductor,filtered_out,43.0,0.357,39.4,False,0.0391682521271363,0.1329787214418818,0.1837523781907046
2025-06-11,INTC,medium,semiconductor,filtered_out,42.66,0.05,43.26,False,0.0391682521271363,0.1329787214418818,0.1837523781907046
2025-06-11,INTC,long,semiconductor,filtered_out,42.74,0.05,48.11,False,0.0391682521271363,0.1329787214418818,0.1837523781907046
2025-07-11,INTC,short,semiconductor,early_watchlist,50.89,0.483,53.09,False,-0.0140845036025525,-0.1485275073371459,0.5616730548870292
2025-07-11,INTC,medium,semiconductor,early_watchlist,53.5,0.1875,61.42,False,-0.0140845036025525,-0.1485275073371459,0.5616730548870292
2025-07-11,INTC,long,semiconductor,early_watchlist,53.69,0.2159,57.35,False,-0.0140845036025525,-0.1485275073371459,0.5616730548870292
2025-08-08,INTC,short,semiconductor,filtered_out,42.93,0.2662,37.81,False,0.2310776203862004,0.227067599301155,0.97994979896833
2025-08-08,INTC,medium,semiconductor,filtered_out,42.76,0.05,40.57,False,0.2310776203862004,0.227067599301155,0.97994979896833
2025-08-08,INTC,long,semiconductor,filtered_out,42.89,0.05,45.12,False,0.2310776203862004,0.227067599301155,0.97994979896833
2025-09-08,INTC,short,semiconductor,early_watchlist,56.73,0.2957,44.96,False,0.0118464428492734,0.494689576666768,0.7757353771883282
2025-09-08,INTC,medium,semiconductor,early_watchlist,62.93,0.1849,60.89,False,0.0118464428492734,0.494689576666768,0.7757353771883282
2025-09-08,INTC,long,semiconductor,early_watchlist,61.13,0.05,58.82,False,0.0118464428492734,0.494689576666768,0.7757353771883282
2025-10-06,INTC,short,semiconductor,early_watchlist,59.67,0.626,59.82,False,0.0172178481959004,0.0795299217074831,0.0084722976769129
2025-10-06,INTC,medium,semiconductor,early_watchlist,59.55,0.4788,62.9,False,0.0172178481959004,0.0795299217074831,0.0084722976769129
2025-10-06,INTC,long,semiconductor,early_watchlist,60.34,0.4668,61.38,False,0.0172178481959004,0.0795299217074831,0.0084722976769129
2025-11-03,INTC,short,semiconductor,early_watchlist,48.59,0.4785,45.74,False,-0.0265822591660898,0.1005063600178006,0.1764557271064082
2025-11-03,INTC,medium,semiconductor,early_watchlist,59.24,0.5299,59.87,False,-0.0265822591660898,0.1005063600178006,0.1764557271064082
2025-11-03,INTC,long,semiconductor,early_watchlist,59.65,0.5569,61.38,False,-0.0265822591660898,0.1005063600178006,0.1764557271064082
2025-12-02,INTC,short,semiconductor,early_watchlist,52.07,0.3837,62.73,False,-0.0683230075293539,-0.1511387050915281,0.046698843392948
2025-12-02,INTC,medium,semiconductor,early_watchlist,62.93,0.2673,65.04,False,-0.0683230075293539,-0.1511387050915281,0.046698843392948
2025-12-02,INTC,long,semiconductor,early_watchlist,57.82,0.2459,63.25,False,-0.0683230075293539,-0.1511387050915281,0.046698843392948
2025-12-31,INTC,short,semiconductor,filtered_out,42.48,0.3663,36.01,False,0.1140921113924637,0.2593495745010346,0.1162600792257797
2025-12-31,INTC,medium,semiconductor,filtered_out,43.68,0.1876,42.36,False,0.1140921113924637,0.2593495745010346,0.1162600792257797
2025-12-31,INTC,long,semiconductor,early_watchlist,55.43,0.1531,55.55,False,0.1140921113924637,0.2593495745010346,0.1162600792257797
2026-01-30,INTC,short,semiconductor,early_watchlist,51.22,0.2459,46.57,False,0.0886593248043479,-0.020873707665645,0.8188077129942359
2026-01-30,INTC,medium,semiconductor,early_watchlist,55.3,0.129,62.9,False,0.0886593248043479,-0.020873707665645,0.8188077129942359
2026-01-30,INTC,long,semiconductor,early_watchlist,53.9,0.1066,61.38,False,0.0886593248043479,-0.020873707665645,0.8188077129942359
2026-03-02,INTC,short,semiconductor,filtered_out,42.54,0.2217,38.79,False,0.0017582820012018,-0.0947253049074948,1.6762636624849758
2026-03-02,INTC,medium,semiconductor,filtered_out,44.94,0.1499,47.17,False,0.0017582820012018,-0.0947253049074948,1.6762636624849758
2026-03-02,INTC,long,semiconductor,early_watchlist,55.86,0.1072,57.56,False,0.0017582820012018,-0.0947253049074948,1.6762636624849758
2026-03-30,INTC,short,semiconductor,filtered_out,44.42,0.2306,34.5,False,0.2845351204528441,1.0519543447680717,2.2257829460336547
2026-03-30,INTC,medium,semiconductor,early_watchlist,47.17,0.1556,44.19,False,0.2845351204528441,1.0519543447680717,2.2257829460336547
2026-03-30,INTC,long,semiconductor,early_watchlist,49.54,0.1035,53.69,False,0.2845351204528441,1.0519543447680717,2.2257829460336547
2025-03-17,QCOM,short,semiconductor,filtered_out,38.83,0.4512,36.42,False,0.0134852881811264,-0.1187717346994265,0.0157517898813996
2025-03-17,QCOM,medium,semiconductor,filtered_out,40.03,0.4539,40.17,False,0.0134852881811264,-0.1187717346994265,0.0157517898813996
2025-03-17,QCOM,long,semiconductor,filtered_out,41.71,0.4577,45.42,False,0.0134852881811264,-0.1187717346994265,0.0157517898813996
2025-04-14,QCOM,short,semiconductor,filtered_out,40.49,0.4544,41.8,False,-0.0032331053046867,0.0872905775773544,0.1380548689872218
2025-04-14,QCOM,medium,semiconductor,filtered_out,39.76,0.4527,39.5,False,-0.0032331053046867,0.0872905775773544,0.1380548689872218
2025-04-14,QCOM,long,semiconductor,filtered_out,41.55,0.4568,45.12,False,-0.0032331053046867,0.0872905775773544,0.1380548689872218
2025-05-13,QCOM,short,semiconductor,early_watchlist,49.45,0.4753,52.67,False,0.0163871623227627,0.0601164001601162,-0.0191197024282052
2025-05-13,QCOM,medium,semiconductor,filtered_out,42.81,0.4602,48.84,False,0.0163871623227627,0.0601164001601162,-0.0191197024282052
